table_sql,var_name,file,column_prop,column_type,sql_col,not_null,pk,fk_target
hr_weekly_statistics,hrWeeklyStatistics,hr-recruiter.ts,interviewsConducted,integer,interviews_conducted,true,false,
hr_weekly_statistics,hrWeeklyStatistics,hr-recruiter.ts,offersSent,integer,offers_sent,true,false,
hr_weekly_statistics,hrWeeklyStatistics,hr-recruiter.ts,hired,integer,hired,true,false,
hr_weekly_statistics,hrWeeklyStatistics,hr-recruiter.ts,rejected,integer,rejected,true,false,
hr_weekly_statistics,hrWeeklyStatistics,hr-recruiter.ts,createdAt,timestamp,created_at,true,false,
hr_references_checks,hrReferencesChecks,hr-recruiter.ts,id,serial,id,false,true,
hr_references_checks,hrReferencesChecks,hr-recruiter.ts,funnelId,integer,funnel_id,true,false,hrCandidateFunnels.id
hr_references_checks,hrReferencesChecks,hr-recruiter.ts,candidateId,integer,candidate_id,true,false,candidates.id
hr_references_checks,hrReferencesChecks,hr-recruiter.ts,checkedAt,timestamp,checked_at,false,false,
hr_references_checks,hrReferencesChecks,hr-recruiter.ts,createdAt,timestamp,created_at,true,false,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,id,serial,id,false,true,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,employeeId,varchar,employee_id,true,false,users.id
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,nextRecommendedPosition,varchar,next_recommended_position,false,false,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,successionFor,varchar,succession_for,false,false,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,crossTrainingStatus,varchar,cross_training_status,false,false,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,crossTrainingNotes,text,cross_training_notes,false,false,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,careerPathDirection,varchar,career_path_direction,false,false,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,notes,text,notes,false,false,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,updatedAt,timestamp,updated_at,true,false,
employee_career_profiles,employeeCareerProfiles,hr-safety.ts,createdAt,timestamp,created_at,true,false,
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,id,serial,id,false,true,
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,employeeId,varchar,employee_id,true,false,users.id
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,visotskiyCategory,varchar,visotskiy_category,false,false,
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,onboardingStatus,varchar,onboarding_status,false,false,
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,offboardingStatus,varchar,offboarding_status,false,false,
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,recruitingChannel,varchar,recruiting_channel,false,false,
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,notes,text,notes,false,false,
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,updatedAt,timestamp,updated_at,true,false,
hr_capital_profiles,hrCapitalProfiles,hr-safety.ts,createdAt,timestamp,created_at,true,false,
hr_conflict_reports,hrConflictReports,hr-safety.ts,id,varchar,id,false,true,
hr_conflict_reports,hrConflictReports,hr-safety.ts,party1,text,party1,true,false,
hr_conflict_reports,hrConflictReports,hr-safety.ts,party2,text,party2,true,false,
hr_conflict_reports,hrConflictReports,hr-safety.ts,description,text,description,true,false,
hr_conflict_reports,hrConflictReports,hr-safety.ts,severity,varchar,severity,true,false,
hr_conflict_reports,hrConflictReports,hr-safety.ts,createdAt,timestamp,created_at,true,false,
hr_conflict_reports,hrConflictReports,hr-safety.ts,updatedAt,timestamp,updated_at,false,false,
notification_logs,notificationLogs,hr-safety.ts,id,serial,id,false,true,
notification_logs,notificationLogs,hr-safety.ts,employeeId,varchar,employee_id,false,false,
notification_logs,notificationLogs,hr-safety.ts,triggerName,varchar,trigger_name,true,false,
notification_logs,notificationLogs,hr-safety.ts,channel,varchar,channel,true,false,
notification_logs,notificationLogs,hr-safety.ts,recipientChatId,varchar,recipient_chat_id,false,false,
notification_logs,notificationLogs,hr-safety.ts,message,text,message,false,false,
notification_logs,notificationLogs,hr-safety.ts,status,varchar,status,true,false,
notification_logs,notificationLogs,hr-safety.ts,errorDetail,text,error_detail,false,false,
notification_logs,notificationLogs,hr-safety.ts,sentAt,timestamp,sent_at,true,false,
notification_logs,notificationLogs,hr-safety.ts,createdAt,timestamp,created_at,true,false,
employee_comparison_logs,employeeComparisonLogs,hr-transfers.ts,id,serial,id,false,true,
employee_comparison_logs,employeeComparisonLogs,hr-transfers.ts,comparedBy,varchar,compared_by,false,false,users.id
employee_comparison_logs,employeeComparisonLogs,hr-transfers.ts,employee1Id,varchar,employee1_id,true,false,users.id
employee_comparison_logs,employeeComparisonLogs,hr-transfers.ts,employee2Id,varchar,employee2_id,true,false,users.id
employee_comparison_logs,employeeComparisonLogs,hr-transfers.ts,comparisonDate,varchar,comparison_date,true,false,
face_embeddings,faceEmbeddings,hr-transfers.ts,id,serial,id,false,true,
face_embeddings,faceEmbeddings,hr-transfers.ts,employeeId,varchar,employee_id,true,false,users.id
face_embeddings,faceEmbeddings,hr-transfers.ts,embedding,text,embedding,true,false,
face_embeddings,faceEmbeddings,hr-transfers.ts,confidence,numericMoney,confidence,false,false,
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,employeeId,integer,employee_id,true,false,employees.id
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,eventType,varchar,event_type,true,false,
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,cameraId,uuid,camera_id,false,false,
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,ts,timestamp,ts,true,false,
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,faceConfidence,numeric,face_confidence,false,false,
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,roomCode,varchar,room_code,false,false,
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,createdAt,timestamp,created_at,true,false,
hr_tz2_territory_logs,hrTz2TerritoryLogs,hr-tz2-schema.ts,updatedAt,timestamp,updated_at,true,false,
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,employeeId,integer,employee_id,true,false,employees.id
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,photoUrl,text,photo_url,true,false,
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,takenAt,timestamp,taken_at,true,false,
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,roomCode,varchar,room_code,false,false,
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,analysisResult,jsonb,analysis_result,false,false,
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,processed,boolean,processed,true,false,
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,createdAt,timestamp,created_at,true,false,
hr_tz2_attendance_photos,hrTz2AttendancePhotos,hr-tz2-schema.ts,updatedAt,timestamp,updated_at,true,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,positionId,integer,position_id,false,false,positions.id
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,positionCode,varchar,position_code,false,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,category,varchar,category,true,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,questionUz,text,question_uz,true,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,questionRu,text,question_ru,false,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,questionEn,text,question_en,false,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,expectedKeywords,jsonb,expected_keywords,false,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,scoringRubric,jsonb,scoring_rubric,false,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,followUpQuestions,jsonb,follow_up_questions,false,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,difficulty,integer,difficulty,true,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,isActive,boolean,is_active,true,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,createdBy,uuid,created_by,false,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,createdAt,timestamp,created_at,true,false,
hr_tz2_ai_question_banks,hrTz2AiQuestionBanks,hr-tz2-schema.ts,updatedAt,timestamp,updated_at,true,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,roomCode,varchar,room_code,true,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,roomName,varchar,room_name,true,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,departmentCode,varchar,department_code,false,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,photoUrl,text,photo_url,true,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,description,text,description,false,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,lastUpdatedAt,timestamp,last_updated_at,false,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,updatedBy,text,updated_by,false,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,createdAt,timestamp,created_at,true,false,
hr_tz2_room_reference_photos,hrTz2RoomReferencePhotos,hr-tz2-schema.ts,updatedAt,timestamp,updated_at,true,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,roomCode,varchar,room_code,true,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,referencePhotoId,uuid,reference_photo_id,false,false,hrTz2RoomReferencePhotos.id
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,currentPhotoUrl,text,current_photo_url,true,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,analyzedAt,timestamp,analyzed_at,true,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,cleanlinessScore,numeric,cleanliness_score,false,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,orderScore,numeric,order_score,false,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,equipmentOk,boolean,equipment_ok,false,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,issues,jsonb,issues,false,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,anomalies,jsonb,anomalies,false,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,notifiedHr,boolean,notified_hr,true,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,createdAt,timestamp,created_at,true,false,
hr_tz2_ai_room_analysis,hrTz2AiRoomAnalysis,hr-tz2-schema.ts,updatedAt,timestamp,updated_at,true,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,vacancyId,integer,vacancy_id,false,false,vacancies.id
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,title,varchar,title,true,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,departmentId,integer,department_id,false,false,departments.id
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,description,text,description,false,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,minExperienceMonths,integer,min_experience_months,false,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,requiredSkills,jsonb,required_skills,false,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,salaryRange,jsonb,salary_range,false,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,deadline,date,deadline,false,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,status,varchar,status,true,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,applicantsCount,integer,applicants_count,true,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,createdBy,uuid,created_by,false,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,createdAt,timestamp,created_at,true,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,updatedAt,timestamp,updated_at,true,false,
hr_tz2_internal_job_postings,hrTz2InternalJobPostings,hr-tz2-schema.ts,closedAt,timestamp,closed_at,false,false,
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,postingId,uuid,posting_id,true,false,hrTz2InternalJobPostings.id
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,employeeId,integer,employee_id,true,false,employees.id
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,coverLetter,text,cover_letter,false,false,
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,currentPosition,varchar,current_position,false,false,
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,status,varchar,status,true,false,
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,rejectionReason,text,rejection_reason,false,false,
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,createdAt,timestamp,created_at,true,false,
hr_tz2_internal_applications,hrTz2InternalApplications,hr-tz2-schema.ts,updatedAt,timestamp,updated_at,true,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,employeeId,integer,employee_id,true,false,employees.id
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,readinessLevel,varchar,readiness_level,false,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,targetPositionIds,jsonb,target_position_ids,false,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,developmentPlan,text,development_plan,false,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,strengths,jsonb,strengths,false,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,gaps,jsonb,gaps,false,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,mentorId,integer,mentor_id,false,false,employees.id
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,reviewedBy,uuid,reviewed_by,false,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,reviewedAt,timestamp,reviewed_at,false,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,nextReviewDate,date,next_review_date,false,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,createdAt,timestamp,created_at,true,false,
hr_tz2_talent_pool,hrTz2TalentPool,hr-tz2-schema.ts,updatedAt,timestamp,updated_at,true,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,id,uuid,id,false,true,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,employeeId,integer,employee_id,true,false,employees.id
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,versionNumber,integer,version_number,true,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,contractType,varchar,contract_type,false,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,startDate,date,start_date,false,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,endDate,date,end_date,false,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,positionId,integer,position_id,false,false,positions.id
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,departmentId,integer,department_id,false,false,departments.id
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,salaryAmount,numeric,salary_amount,false,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,salaryCurrency,varchar,salary_currency,true,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,changesSummary,text,changes_summary,false,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,documentUrl,text,document_url,false,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,signedByEmployee,boolean,signed_by_employee,true,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,signedByHr,boolean,signed_by_hr,true,false,
hr_tz2_contract_versions,hrTz2ContractVersions,hr-tz2-schema.ts,createdBy,uuid,created_by,false,false,
